Código Capítulo;Capítulo Descripción;Exportaciones;Mes;NUM;Año
55;Fibras sintéticos o artificiales discontinuas.;83447.4248;Julio;7;2019
55;Fibras sintéticos o artificiales discontinuas.;85655.0696;Agosto;8;2019
55;Fibras sintéticos o artificiales discontinuas.;54420.6807;Septiembre;9;2019
55;Fibras sintéticos o artificiales discontinuas.;59677.1551;Octubre;10;2019
55;Fibras sintéticos o artificiales discontinuas.;251018.8565;Noviembre;11;2019
55;Fibras sintéticos o artificiales discontinuas.;223453.1909;Diciembre;12;2019
55;Fibras sintéticos o artificiales discontinuas.;464338.9927;Enero;1;2020
55;Fibras sintéticos o artificiales discontinuas.;552851.2139;Febrero;2;2020
55;Fibras sintéticos o artificiales discontinuas.;384513.1299;Marzo;3;2020
55;Fibras sintéticos o artificiales discontinuas.;170034.107;Abril;4;2020
55;Fibras sintéticos o artificiales discontinuas.;181310.4373;Mayo;5;2020
55;Fibras sintéticos o artificiales discontinuas.;307642.0848;Junio;6;2020
55;Fibras sintéticos o artificiales discontinuas.;123625.7514;Julio;7;2020
55;Fibras sintéticos o artificiales discontinuas.;169935.0141;Agosto;8;2020
55;Fibras sintéticos o artificiales discontinuas.;227656.8615;Septiembre;9;2020
55;Fibras sintéticos o artificiales discontinuas.;321620.6645;Octubre;10;2020
55;Fibras sintéticos o artificiales discontinuas.;189952.5142;Noviembre;11;2020
55;Fibras sintéticos o artificiales discontinuas.;458095.417;Diciembre;12;2020
55;Fibras sintéticos o artificiales discontinuas.;62746.8754;Enero;1;2021
55;Fibras sintéticos o artificiales discontinuas.;590166.5282;Febrero;2;2021
55;Fibras sintéticos o artificiales discontinuas.;840586.8485;Marzo;3;2021
55;Fibras sintéticos o artificiales discontinuas.;1121823.163;Abril;4;2021
55;Fibras sintéticos o artificiales discontinuas.;170789.405;Mayo;5;2021
55;Fibras sintéticos o artificiales discontinuas.;85888.4487;Junio;6;2021
55;Fibras sintéticos o artificiales discontinuas.;353165.4287;Julio;7;2021
55;Fibras sintéticos o artificiales discontinuas.;252420.3402;Agosto;8;2021
55;Fibras sintéticos o artificiales discontinuas.;178293.2743;Septiembre;9;2021
55;Fibras sintéticos o artificiales discontinuas.;137033.8641;Octubre;10;2021
55;Fibras sintéticos o artificiales discontinuas.;413703.2436;Noviembre;11;2021
55;Fibras sintéticos o artificiales discontinuas.;585641.9767;Diciembre;12;2021
55;Fibras sintéticos o artificiales discontinuas.;203948.3434;Enero;1;2022
55;Fibras sintéticos o artificiales discontinuas.;553066.4526;Febrero;2;2022
55;Fibras sintéticos o artificiales discontinuas.;800883.3494;Marzo;3;2022
55;Fibras sintéticos o artificiales discontinuas.;639153.3254;Abril;4;2022
55;Fibras sintéticos o artificiales discontinuas.;1159712.169;Mayo;5;2022
55;Fibras sintéticos o artificiales discontinuas.;937923.2782;Junio;6;2022
55;Fibras sintéticos o artificiales discontinuas.;861770.6447;Julio;7;2022
55;Fibras sintéticos o artificiales discontinuas.;1176495.784;Agosto;8;2022
55;Fibras sintéticos o artificiales discontinuas.;396947.9184;Septiembre;9;2022
55;Fibras sintéticos o artificiales discontinuas.;612854.8749;Octubre;10;2022
55;Fibras sintéticos o artificiales discontinuas.;289526.265;Noviembre;11;2022
55;Fibras sintéticos o artificiales discontinuas.;2784746.088;Diciembre;12;2022
55;Fibras sintéticos o artificiales discontinuas.;530305.3997;Enero;1;2023
55;Fibras sintéticos o artificiales discontinuas.;481522.8459;Febrero;2;2023
55;Fibras sintéticos o artificiales discontinuas.;718421.9583;Marzo;3;2023
55;Fibras sintéticos o artificiales discontinuas.;343925.986;Abril;4;2023
55;Fibras sintéticos o artificiales discontinuas.;507007.901;Mayo;5;2023
55;Fibras sintéticos o artificiales discontinuas.;461733.9957;Junio;6;2023
55;Fibras sintéticos o artificiales discontinuas.;345890.6798;Julio;7;2023
55;Fibras sintéticos o artificiales discontinuas.;229216.9977;Agosto;8;2023
55;Fibras sintéticos o artificiales discontinuas.;327563.0768;Septiembre;9;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";195669.3046;Enero;1;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";218956.8532;Febrero;2;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";218998.9769;Marzo;3;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";267195.8542;Abril;4;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";407068.0226;Mayo;5;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";927171.1606;Junio;6;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";207521.3497;Julio;7;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";166582.8585;Agosto;8;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";166965.9921;Septiembre;9;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";352041.7058;Octubre;10;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";225748.3611;Noviembre;11;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";178467.7543;Diciembre;12;2017
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";281718.2123;Enero;1;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";249423.7713;Febrero;2;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";262231.5139;Marzo;3;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";147164.5203;Abril;4;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";243717.842;Mayo;5;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";273223.0023;Junio;6;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";279395.1225;Julio;7;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";421704.4898;Agosto;8;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";131581.3381;Septiembre;9;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";372344.96;Octubre;10;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";193685.1347;Noviembre;11;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";176615.1645;Diciembre;12;2018
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";259706.9468;Enero;1;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";132948.0999;Febrero;2;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";205181.7243;Marzo;3;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";143233.7126;Abril;4;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";120722.2367;Mayo;5;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";330479.8644;Junio;6;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";226957.9443;Julio;7;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";204273.6239;Agosto;8;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";365730.3;Septiembre;9;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";377672.7871;Octubre;10;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";203327.2571;Noviembre;11;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";316554.8687;Diciembre;12;2019
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";401339.2124;Enero;1;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";247993.7241;Febrero;2;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";558838.1549;Marzo;3;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";51361.7812;Abril;4;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";201258.0059;Mayo;5;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";536469.8015;Junio;6;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";183040.4436;Julio;7;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";285933.2492;Agosto;8;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";183391.4267;Septiembre;9;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";348659.8038;Octubre;10;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";368760.8907;Noviembre;11;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";200647.4753;Diciembre;12;2020
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";122769.9681;Enero;1;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";189246.6601;Febrero;2;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";353404.9358;Marzo;3;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";115804.0942;Abril;4;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";454723.2464;Mayo;5;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";125488.7056;Junio;6;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";496082.7222;Julio;7;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";260391.8571;Agosto;8;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";327708.1936;Septiembre;9;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";797055.0269;Octubre;10;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";262841.555;Noviembre;11;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";134125.2946;Diciembre;12;2021
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";163245.2322;Enero;1;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";83432.3755;Febrero;2;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";227727.8574;Marzo;3;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";206190.0427;Abril;4;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";903359.8084;Mayo;5;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";280491.1128;Junio;6;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";197247.2498;Julio;7;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";100279.6208;Agosto;8;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";111707.1483;Septiembre;9;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";103027.4105;Octubre;10;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";170460.7997;Noviembre;11;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";89388.4418;Diciembre;12;2022
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";121367.8693;Enero;1;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";128937.1559;Febrero;2;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";230366.5788;Marzo;3;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";290130.5042;Abril;4;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";211152.008;Mayo;5;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";274862.5417;Junio;6;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";190765.119;Julio;7;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";293279.9158;Agosto;8;2023
56;"Guata, fieltro y tela sin tejer; hilados especiales; cordeles, cuerdas y cordajes; artículos de cordelería.";87174.6782;Septiembre;9;2023
